province_id, district_name, location_name, ward_no
5,Gulmi,Resunga Municipality,7
5,Gulmi,Resunga Municipality,8
5,Gulmi,Resunga Municipality,9
5,Gulmi,Resunga Municipality,10
5,Gulmi,Resunga Municipality,11
5,Gulmi,Resunga Municipality,13
5,Gulmi,Resunga Municipality,14
4,Tanahu,Rhishing Rural Municipality,4
4,Tanahu,Rhishing Rural Municipality,1
4,Tanahu,Rhishing Rural Municipality,2
4,Tanahu,Rhishing Rural Municipality,3
4,Tanahu,Rhishing Rural Municipality,5
4,Tanahu,Rhishing Rural Municipality,6
4,Tanahu,Rhishing Rural Municipality,7
4,Tanahu,Rhishing Rural Municipality,8
5,Palpa,Ribdikot Rural Municipality,8
5,Palpa,Ribdikot Rural Municipality,1
5,Palpa,Ribdikot Rural Municipality,2
5,Palpa,Ribdikot Rural Municipality,3
5,Palpa,Ribdikot Rural Municipality,4
5,Palpa,Ribdikot Rural Municipality,5
5,Palpa,Ribdikot Rural Municipality,6
5,Palpa,Ribdikot Rural Municipality,7
5,Rupandehi,Rohini Rural Municipality,2
5,Rupandehi,Rohini Rural Municipality,1
5,Rupandehi,Rohini Rural Municipality,3
5,Rupandehi,Rohini Rural Municipality,4
5,Rupandehi,Rohini Rural Municipality,5
5,Rupandehi,Rohini Rural Municipality,6
5,Rupandehi,Rohini Rural Municipality,7
5,Rolpa,Rolpa Municipality,1
5,Rolpa,Rolpa Municipality,2
5,Rolpa,Rolpa Municipality,3
5,Rolpa,Rolpa Municipality,4
5,Rolpa,Rolpa Municipality,5
5,Rolpa,Rolpa Municipality,6
5,Rolpa,Rolpa Municipality,7
5,Rolpa,Rolpa Municipality,8
5,Rolpa,Rolpa Municipality,9
5,Rolpa,Rolpa Municipality,10
1,Ilam,Rong Rural Municipality,5
1,Ilam,Rong Rural Municipality,6
1,Ilam,Rong Rural Municipality,1
1,Ilam,Rong Rural Municipality,2
1,Ilam,Rong Rural Municipality,3
1,Ilam,Rong Rural Municipality,4
3,Kavre,Roshi Rural Municipality,1
3,Kavre,Roshi Rural Municipality,2
3,Kavre,Roshi Rural Municipality,3
3,Kavre,Roshi Rural Municipality,4
3,Kavre,Roshi Rural Municipality,5
3,Kavre,Roshi Rural Municipality,6
3,Kavre,Roshi Rural Municipality,7
3,Kavre,Roshi Rural Municipality,8
3,Kavre,Roshi Rural Municipality,9
3,Kavre,Roshi Rural Municipality,10
3,Kavre,Roshi Rural Municipality,11
3,Kavre,Roshi Rural Municipality,12
3,Dhading,Rubi Valley Rural Municipality,1
3,Dhading,Rubi Valley Rural Municipality,2
3,Dhading,Rubi Valley Rural Municipality,3
3,Dhading,Rubi Valley Rural Municipality,4
3,Dhading,Rubi Valley Rural Municipality,5
3,Dhading,Rubi Valley Rural Municipality,6
5,Rolpa,Runtigadhi Rural Municipality,5
5,Rolpa,Runtigadhi Rural Municipality,1
5,Rolpa,Runtigadhi Rural Municipality,2
5,Rolpa,Runtigadhi Rural Municipality,3
5,Rolpa,Runtigadhi Rural Municipality,4
5,Rolpa,Runtigadhi Rural Municipality,6
5,Rolpa,Runtigadhi Rural Municipality,7
5,Rolpa,Runtigadhi Rural Municipality,8
5,Rolpa,Runtigadhi Rural Municipality,9
4,Kaski,Rupa Rural Municipality,1
4,Kaski,Rupa Rural Municipality,2
4,Kaski,Rupa Rural Municipality,3
4,Kaski,Rupa Rural Municipality,4
4,Kaski,Rupa Rural Municipality,5
4,Kaski,Rupa Rural Municipality,6
4,Kaski,Rupa Rural Municipality,7
1,Khotang,Rupakot Majhuwagadhi Municipality,13
1,Khotang,Rupakot Majhuwagadhi Municipality,1
1,Khotang,Rupakot Majhuwagadhi Municipality,2
1,Khotang,Rupakot Majhuwagadhi Municipality,3
1,Khotang,Rupakot Majhuwagadhi Municipality,4
1,Khotang,Rupakot Majhuwagadhi Municipality,5
1,Khotang,Rupakot Majhuwagadhi Municipality,6
1,Khotang,Rupakot Majhuwagadhi Municipality,7
1,Khotang,Rupakot Majhuwagadhi Municipality,8
1,Khotang,Rupakot Majhuwagadhi Municipality,9
1,Khotang,Rupakot Majhuwagadhi Municipality,10
1,Khotang,Rupakot Majhuwagadhi Municipality,11
1,Khotang,Rupakot Majhuwagadhi Municipality,12
1,Khotang,Rupakot Majhuwagadhi Municipality,14
1,Khotang,Rupakot Majhuwagadhi Municipality,15
2,Saptari,Rupani Rural Municipality,3
2,Saptari,Rupani Rural Municipality,4
2,Saptari,Rupani Rural Municipality,1
2,Saptari,Rupani Rural Municipality,2
2,Saptari,Rupani Rural Municipality,5
2,Saptari,Rupani Rural Municipality,6
5,Gulmi,Ruru Rural Municipality,1
5,Gulmi,Ruru Rural Municipality,2
5,Gulmi,Ruru Rural Municipality,3
5,Gulmi,Ruru Rural Municipality,4
5,Gulmi,Ruru Rural Municipality,5
5,Gulmi,Ruru Rural Municipality,6
2,Dhanusha,Sabaila Municipality,1
2,Dhanusha,Sabaila Municipality,2
2,Dhanusha,Sabaila Municipality,7
2,Dhanusha,Sabaila Municipality,8
2,Dhanusha,Sabaila Municipality,3
2,Dhanusha,Sabaila Municipality,4
2,Dhanusha,Sabaila Municipality,5
2,Dhanusha,Sabaila Municipality,6
2,Dhanusha,Sabaila Municipality,9
2,Dhanusha,Sabaila Municipality,10
2,Dhanusha,Sabaila Municipality,11
2,Dhanusha,Sabaila Municipality,12
2,Dhanusha,Sabaila Municipality,13
1,Sankhuwasabha,Sabhapokhari Rural Municipality,1
1,Sankhuwasabha,Sabhapokhari Rural Municipality,2
1,Sankhuwasabha,Sabhapokhari Rural Municipality,3
1,Sankhuwasabha,Sabhapokhari Rural Municipality,4
1,Sankhuwasabha,Sabhapokhari Rural Municipality,5
1,Sankhuwasabha,Sabhapokhari Rural Municipality,6
1,Dhankuta,Sagurigadhi Rural Municipality,2
1,Dhankuta,Sagurigadhi Rural Municipality,1
1,Dhankuta,Sagurigadhi Rural Municipality,3
1,Dhankuta,Sagurigadhi Rural Municipality,4
1,Dhankuta,Sagurigadhi Rural Municipality,5
1,Dhankuta,Sagurigadhi Rural Municipality,6
1,Dhankuta,Sagurigadhi Rural Municipality,7
1,Dhankuta,Sagurigadhi Rural Municipality,8
1,Dhankuta,Sagurigadhi Rural Municipality,9
1,Dhankuta,Sagurigadhi Rural Municipality,10
4,Gorkha,Sahid Lakhan Rural Municipality,1
4,Gorkha,Sahid Lakhan Rural Municipality,2
4,Gorkha,Sahid Lakhan Rural Municipality,3
4,Gorkha,Sahid Lakhan Rural Municipality,4
4,Gorkha,Sahid Lakhan Rural Municipality,5
4,Gorkha,Sahid Lakhan Rural Municipality,6
4,Gorkha,Sahid Lakhan Rural Municipality,7
4,Gorkha,Sahid Lakhan Rural Municipality,8
4,Gorkha,Sahid Lakhan Rural Municipality,9
2,Dhanusha,Sahidnagar Municipality,2
2,Dhanusha,Sahidnagar Municipality,4
2,Dhanusha,Sahidnagar Municipality,5
2,Dhanusha,Sahidnagar Municipality,6
2,Dhanusha,Sahidnagar Municipality,8
2,Dhanusha,Sahidnagar Municipality,1
2,Dhanusha,Sahidnagar Municipality,3
2,Dhanusha,Sahidnagar Municipality,7
2,Dhanusha,Sahidnagar Municipality,9
5,Rupandehi,Sainamaina Municipality,1
5,Rupandehi,Sainamaina Municipality,2
5,Rupandehi,Sainamaina Municipality,3
5,Rupandehi,Sainamaina Municipality,4
5,Rupandehi,Sainamaina Municipality,5
5,Rupandehi,Sainamaina Municipality,6
5,Rupandehi,Sainamaina Municipality,7
5,Rupandehi,Sainamaina Municipality,8
5,Rupandehi,Sainamaina Municipality,9
5,Rupandehi,Sainamaina Municipality,10
5,Rupandehi,Sainamaina Municipality,11
1,Khotang,Sakela Rural Municipality,1
1,Khotang,Sakela Rural Municipality,2
1,Khotang,Sakela Rural Municipality,3
1,Khotang,Sakela Rural Municipality,4
1,Khotang,Sakela Rural Municipality,5
2,Siraha,Sakhuwa Nankarkatti Rural Municipality,1
2,Siraha,Sakhuwa Nankarkatti Rural Municipality,2
2,Siraha,Sakhuwa Nankarkatti Rural Municipality,3
2,Siraha,Sakhuwa Nankarkatti Rural Municipality,4
2,Siraha,Sakhuwa Nankarkatti Rural Municipality,5
2,Parsa,Sakhuwa Prasauni Rural Municipality,6
2,Parsa,Sakhuwa Prasauni Rural Municipality,1
2,Parsa,Sakhuwa Prasauni Rural Municipality,2
2,Parsa,Sakhuwa Prasauni Rural Municipality,3
2,Parsa,Sakhuwa Prasauni Rural Municipality,4
2,Parsa,Sakhuwa Prasauni Rural Municipality,5
1,Bhojpur,Salpa Silichho Rural Municipality,1
1,Bhojpur,Salpa Silichho Rural Municipality,2
1,Bhojpur,Salpa Silichho Rural Municipality,3
1,Bhojpur,Salpa Silichho Rural Municipality,4
1,Bhojpur,Salpa Silichho Rural Municipality,5
1,Bhojpur,Salpa Silichho Rural Municipality,6
2,Saptari,Sambhunath Municipality,3
2,Saptari,Sambhunath Municipality,6
2,Saptari,Sambhunath Municipality,9
2,Saptari,Sambhunath Municipality,10
2,Saptari,Sambhunath Municipality,1
2,Saptari,Sambhunath Municipality,2
2,Saptari,Sambhunath Municipality,4
2,Saptari,Sambhunath Municipality,5
2,Saptari,Sambhunath Municipality,7
2,Saptari,Sambhunath Municipality,8
2,Saptari,Sambhunath Municipality,11
2,Saptari,Sambhunath Municipality,12
5,Rupandehi,Sammarimai Rural Municipality,1
5,Rupandehi,Sammarimai Rural Municipality,6
5,Rupandehi,Sammarimai Rural Municipality,2
5,Rupandehi,Sammarimai Rural Municipality,3
5,Rupandehi,Sammarimai Rural Municipality,4
5,Rupandehi,Sammarimai Rural Municipality,5
5,Rupandehi,Sammarimai Rural Municipality,7
2,Mahotari,Samsi Rural Municipality,1
2,Mahotari,Samsi Rural Municipality,6
2,Mahotari,Samsi Rural Municipality,2
2,Mahotari,Samsi Rural Municipality,3
2,Mahotari,Samsi Rural Municipality,4
2,Mahotari,Samsi Rural Municipality,5
2,Mahotari,Samsi Rural Municipality,7
1,Ilam,Sandakpur Rural Municipality,3
1,Ilam,Sandakpur Rural Municipality,5
1,Ilam,Sandakpur Rural Municipality,1
1,Ilam,Sandakpur Rural Municipality,2
1,Ilam,Sandakpur Rural Municipality,4
5,Arghakhachi,Sandhikharka Municipality,1
5,Arghakhachi,Sandhikharka Municipality,2
5,Arghakhachi,Sandhikharka Municipality,3
5,Arghakhachi,Sandhikharka Municipality,4
5,Arghakhachi,Sandhikharka Municipality,5
5,Arghakhachi,Sandhikharka Municipality,6
5,Arghakhachi,Sandhikharka Municipality,7
5,Arghakhachi,Sandhikharka Municipality,8
5,Arghakhachi,Sandhikharka Municipality,9
5,Arghakhachi,Sandhikharka Municipality,10
5,Arghakhachi,Sandhikharka Municipality,11
5,Arghakhachi,Sandhikharka Municipality,12
6,Rukum,Sanibheri Rural Municipality,1
6,Rukum,Sanibheri Rural Municipality,2
6,Rukum,Sanibheri Rural Municipality,3
6,Rukum,Sanibheri Rural Municipality,4
6,Rukum,Sanibheri Rural Municipality,5
6,Rukum,Sanibheri Rural Municipality,6
6,Rukum,Sanibheri Rural Municipality,7
6,Rukum,Sanibheri Rural Municipality,8
6,Rukum,Sanibheri Rural Municipality,9
6,Rukum,Sanibheri Rural Municipality,10
6,Rukum,Sanibheri Rural Municipality,11
6,Kalikot,Sanni Tribeni Rural Municipality,2
6,Kalikot,Sanni Tribeni Rural Municipality,4
6,Kalikot,Sanni Tribeni Rural Municipality,1
6,Kalikot,Sanni Tribeni Rural Municipality,3
6,Kalikot,Sanni Tribeni Rural Municipality,5
6,Kalikot,Sanni Tribeni Rural Municipality,6
6,Kalikot,Sanni Tribeni Rural Municipality,7
6,Kalikot,Sanni Tribeni Rural Municipality,8
6,Kalikot,Sanni Tribeni Rural Municipality,9
7,Achham,Sanphebagar Municipality,13
7,Achham,Sanphebagar Municipality,14
7,Achham,Sanphebagar Municipality,1
7,Achham,Sanphebagar Municipality,2
7,Achham,Sanphebagar Municipality,3
7,Achham,Sanphebagar Municipality,4
7,Achham,Sanphebagar Municipality,5
7,Achham,Sanphebagar Municipality,6
7,Achham,Sanphebagar Municipality,7
7,Achham,Sanphebagar Municipality,8
7,Achham,Sanphebagar Municipality,9
7,Achham,Sanphebagar Municipality,10
7,Achham,Sanphebagar Municipality,11
7,Achham,Sanphebagar Municipality,12
5,Dang,Santinagar Rural Municipality,1
5,Dang,Santinagar Rural Municipality,2
5,Dang,Santinagar Rural Municipality,3
5,Dang,Santinagar Rural Municipality,4
5,Dang,Santinagar Rural Municipality,5
5,Dang,Santinagar Rural Municipality,6
5,Dang,Santinagar Rural Municipality,7
2,Saptari,Saptakosi Municipality,3
2,Saptari,Saptakosi Municipality,5
2,Saptari,Saptakosi Municipality,1
2,Saptari,Saptakosi Municipality,2
2,Saptari,Saptakosi Municipality,4
2,Saptari,Saptakosi Municipality,6
2,Saptari,Saptakosi Municipality,7
2,Saptari,Saptakosi Municipality,8
2,Saptari,Saptakosi Municipality,9
2,Saptari,Saptakosi Municipality,10
2,Saptari,Saptakosi Municipality,11
5,Nawalparasi,Sarawal Rural Municipality,5
5,Nawalparasi,Sarawal Rural Municipality,6
5,Nawalparasi,Sarawal Rural Municipality,1
5,Nawalparasi,Sarawal Rural Municipality,2
5,Nawalparasi,Sarawal Rural Municipality,3
5,Nawalparasi,Sarawal Rural Municipality,4
5,Nawalparasi,Sarawal Rural Municipality,7
6,Humla,Sarkegad Rural Municipality,2
6,Humla,Sarkegad Rural Municipality,3
6,Humla,Sarkegad Rural Municipality,1
6,Humla,Sarkegad Rural Municipality,4
6,Humla,Sarkegad Rural Municipality,5
6,Humla,Sarkegad Rural Municipality,6
6,Humla,Sarkegad Rural Municipality,7
6,Humla,Sarkegad Rural Municipality,8
5,Pyuthan,Sarumarani Rural Municipality,5
5,Pyuthan,Sarumarani Rural Municipality,6
5,Pyuthan,Sarumarani Rural Municipality,1
5,Pyuthan,Sarumarani Rural Municipality,2
5,Pyuthan,Sarumarani Rural Municipality,3
5,Pyuthan,Sarumarani Rural Municipality,4
5,Gulmi,Satyawoti Rural Municipality,1
5,Gulmi,Satyawoti Rural Municipality,2
5,Gulmi,Satyawoti Rural Municipality,3
5,Gulmi,Satyawoti Rural Municipality,4
5,Gulmi,Satyawoti Rural Municipality,5
5,Gulmi,Satyawoti Rural Municipality,6
5,Gulmi,Satyawoti Rural Municipality,7
5,Gulmi,Satyawoti Rural Municipality,8
7,Doti,Sayal Rural Municipality,5
7,Doti,Sayal Rural Municipality,1
7,Doti,Sayal Rural Municipality,2
7,Doti,Sayal Rural Municipality,3
7,Doti,Sayal Rural Municipality,4
7,Doti,Sayal Rural Municipality,6
1,Bhojpur,Shadananda Municipality,8
1,Bhojpur,Shadananda Municipality,1
1,Bhojpur,Shadananda Municipality,2
1,Bhojpur,Shadananda Municipality,3
1,Bhojpur,Shadananda Municipality,4
1,Bhojpur,Shadananda Municipality,5
1,Bhojpur,Shadananda Municipality,6
1,Bhojpur,Shadananda Municipality,7
1,Bhojpur,Shadananda Municipality,9
1,Bhojpur,Shadananda Municipality,10
1,Bhojpur,Shadananda Municipality,11
1,Bhojpur,Shadananda Municipality,12
1,Bhojpur,Shadananda Municipality,13
1,Bhojpur,Shadananda Municipality,14
3,Dolakha,Shailung Rural Municipality,1
3,Dolakha,Shailung Rural Municipality,2
3,Dolakha,Shailung Rural Municipality,3
3,Dolakha,Shailung Rural Municipality,4
3,Dolakha,Shailung Rural Municipality,5
3,Dolakha,Shailung Rural Municipality,6
3,Dolakha,Shailung Rural Municipality,7
3,Dolakha,Shailung Rural Municipality,8
7,Darchula,Shailyashikar Municipality,2
7,Darchula,Shailyashikar Municipality,1
7,Darchula,Shailyashikar Municipality,3
7,Darchula,Shailyashikar Municipality,4
7,Darchula,Shailyashikar Municipality,5
7,Darchula,Shailyashikar Municipality,6
7,Darchula,Shailyashikar Municipality,7
7,Darchula,Shailyashikar Municipality,8
7,Darchula,Shailyashikar Municipality,9
3,Kathmandu,Shankhapur Municipality,1
3,Kathmandu,Shankhapur Municipality,2
3,Kathmandu,Shankhapur Municipality,3
3,Kathmandu,Shankhapur Municipality,4
3,Kathmandu,Shankhapur Municipality,5
3,Kathmandu,Shankhapur Municipality,6
3,Kathmandu,Shankhapur Municipality,7
3,Kathmandu,Shankhapur Municipality,8
3,Kathmandu,Shankhapur Municipality,9
6,Salyan,Sharada Municipality,2
6,Salyan,Sharada Municipality,10
6,Salyan,Sharada Municipality,1
6,Salyan,Sharada Municipality,3
6,Salyan,Sharada Municipality,4
6,Salyan,Sharada Municipality,5
6,Salyan,Sharada Municipality,6
6,Salyan,Sharada Municipality,7
6,Salyan,Sharada Municipality,8
6,Salyan,Sharada Municipality,9
6,Salyan,Sharada Municipality,11
6,Salyan,Sharada Municipality,12
6,Salyan,Sharada Municipality,13
6,Salyan,Sharada Municipality,14
6,Salyan,Sharada Municipality,15
6,Dolpa,Shey Phoksundo Rural Municipality,1
6,Dolpa,Shey Phoksundo Rural Municipality,2
6,Dolpa,Shey Phoksundo Rural Municipality,3
6,Dolpa,Shey Phoksundo Rural Municipality,4
6,Dolpa,Shey Phoksundo Rural Municipality,5
6,Dolpa,Shey Phoksundo Rural Municipality,6
6,Dolpa,Shey Phoksundo Rural Municipality,7
6,Dolpa,Shey Phoksundo Rural Municipality,8
6,Dolpa,Shey Phoksundo Rural Municipality,9
7,Doti,Shikhar Municipality,3
7,Doti,Shikhar Municipality,6
7,Doti,Shikhar Municipality,7
7,Doti,Shikhar Municipality,8
7,Doti,Shikhar Municipality,9
7,Doti,Shikhar Municipality,10
7,Doti,Shikhar Municipality,11
7,Doti,Shikhar Municipality,1
7,Doti,Shikhar Municipality,2
7,Doti,Shikhar Municipality,4
7,Doti,Shikhar Municipality,5
5,Arghakhachi,Shitaganga Municipality,8
5,Arghakhachi,Shitaganga Municipality,1
5,Arghakhachi,Shitaganga Municipality,2
5,Arghakhachi,Shitaganga Municipality,3
5,Arghakhachi,Shitaganga Municipality,4
5,Arghakhachi,Shitaganga Municipality,5
5,Arghakhachi,Shitaganga Municipality,6
5,Arghakhachi,Shitaganga Municipality,7
5,Arghakhachi,Shitaganga Municipality,9
5,Arghakhachi,Shitaganga Municipality,10
5,Arghakhachi,Shitaganga Municipality,11
5,Arghakhachi,Shitaganga Municipality,12
5,Arghakhachi,Shitaganga Municipality,13
5,Arghakhachi,Shitaganga Municipality,14
6,Jajarkot,Shivalaya Rural Municipality,1
6,Jajarkot,Shivalaya Rural Municipality,2
6,Jajarkot,Shivalaya Rural Municipality,3
6,Jajarkot,Shivalaya Rural Municipality,4
6,Jajarkot,Shivalaya Rural Municipality,5
6,Jajarkot,Shivalaya Rural Municipality,6
6,Jajarkot,Shivalaya Rural Municipality,7
6,Jajarkot,Shivalaya Rural Municipality,8
6,Jajarkot,Shivalaya Rural Municipality,9
7,Baitadi,Shivanath Rural Municipality,1
7,Baitadi,Shivanath Rural Municipality,6
7,Baitadi,Shivanath Rural Municipality,2
7,Baitadi,Shivanath Rural Municipality,3
7,Baitadi,Shivanath Rural Municipality,4
7,Baitadi,Shivanath Rural Municipality,5
3,Nuwakot,Shivapuri Rural Municipality,1
3,Nuwakot,Shivapuri Rural Municipality,2
3,Nuwakot,Shivapuri Rural Municipality,3
3,Nuwakot,Shivapuri Rural Municipality,4
3,Nuwakot,Shivapuri Rural Municipality,5
3,Nuwakot,Shivapuri Rural Municipality,6
3,Nuwakot,Shivapuri Rural Municipality,7
3,Nuwakot,Shivapuri Rural Municipality,8
5,Kapilbastu,Shivaraj Municipality,3
5,Kapilbastu,Shivaraj Municipality,8
5,Kapilbastu,Shivaraj Municipality,1
5,Kapilbastu,Shivaraj Municipality,2
5,Kapilbastu,Shivaraj Municipality,4
5,Kapilbastu,Shivaraj Municipality,5
5,Kapilbastu,Shivaraj Municipality,6
5,Kapilbastu,Shivaraj Municipality,7
5,Kapilbastu,Shivaraj Municipality,9
5,Kapilbastu,Shivaraj Municipality,10
5,Kapilbastu,Shivaraj Municipality,11
1,Jhapa,Shivasatakshi Municipality,7
1,Jhapa,Shivasatakshi Municipality,9
1,Jhapa,Shivasatakshi Municipality,1
1,Jhapa,Shivasatakshi Municipality,2
1,Jhapa,Shivasatakshi Municipality,3
1,Jhapa,Shivasatakshi Municipality,4
1,Jhapa,Shivasatakshi Municipality,5
1,Jhapa,Shivasatakshi Municipality,6
1,Jhapa,Shivasatakshi Municipality,8
1,Jhapa,Shivasatakshi Municipality,10
1,Jhapa,Shivasatakshi Municipality,11
4,Tanahu,Shukla Gandaki Municipality,1
4,Tanahu,Shukla Gandaki Municipality,2
4,Tanahu,Shukla Gandaki Municipality,3
4,Tanahu,Shukla Gandaki Municipality,4
4,Tanahu,Shukla Gandaki Municipality,5
4,Tanahu,Shukla Gandaki Municipality,6
4,Tanahu,Shukla Gandaki Municipality,7
4,Tanahu,Shukla Gandaki Municipality,8
4,Tanahu,Shukla Gandaki Municipality,9
4,Tanahu,Shukla Gandaki Municipality,10
4,Tanahu,Shukla Gandaki Municipality,11
4,Tanahu,Shukla Gandaki Municipality,12
7,Kanchanpur,Shuklaphata Municipality,11
7,Kanchanpur,Shuklaphata Municipality,1
7,Kanchanpur,Shuklaphata Municipality,2
7,Kanchanpur,Shuklaphata Municipality,3
7,Kanchanpur,Shuklaphata Municipality,4
7,Kanchanpur,Shuklaphata Municipality,5
7,Kanchanpur,Shuklaphata Municipality,6
7,Kanchanpur,Shuklaphata Municipality,7
7,Kanchanpur,Shuklaphata Municipality,8
7,Kanchanpur,Shuklaphata Municipality,9
7,Kanchanpur,Shuklaphata Municipality,10
7,Kanchanpur,Shuklaphata Municipality,12
3,Dhading,Siddhalek Rural Municipality,1
3,Dhading,Siddhalek Rural Municipality,2
3,Dhading,Siddhalek Rural Municipality,3
3,Dhading,Siddhalek Rural Municipality,4
3,Dhading,Siddhalek Rural Municipality,5
3,Dhading,Siddhalek Rural Municipality,6
3,Dhading,Siddhalek Rural Municipality,7
5,Rupandehi,Siddharthanagar Municipality,4
5,Rupandehi,Siddharthanagar Municipality,5
5,Rupandehi,Siddharthanagar Municipality,10
5,Rupandehi,Siddharthanagar Municipality,1
5,Rupandehi,Siddharthanagar Municipality,2
5,Rupandehi,Siddharthanagar Municipality,3
5,Rupandehi,Siddharthanagar Municipality,6
5,Rupandehi,Siddharthanagar Municipality,7
5,Rupandehi,Siddharthanagar Municipality,8
5,Rupandehi,Siddharthanagar Municipality,9
5,Rupandehi,Siddharthanagar Municipality,11
5,Rupandehi,Siddharthanagar Municipality,12
5,Rupandehi,Siddharthanagar Municipality,13
1,Okhaldhunga,Siddhicharan Municipality,1
1,Okhaldhunga,Siddhicharan Municipality,2
1,Okhaldhunga,Siddhicharan Municipality,3
1,Okhaldhunga,Siddhicharan Municipality,4
1,Okhaldhunga,Siddhicharan Municipality,5
1,Okhaldhunga,Siddhicharan Municipality,6
1,Okhaldhunga,Siddhicharan Municipality,7
1,Okhaldhunga,Siddhicharan Municipality,8
1,Okhaldhunga,Siddhicharan Municipality,9
1,Okhaldhunga,Siddhicharan Municipality,10
1,Okhaldhunga,Siddhicharan Municipality,11
1,Okhaldhunga,Siddhicharan Municipality,12
1,Taplejung,Sidingba Rural Municipality,1
1,Taplejung,Sidingba Rural Municipality,2
1,Taplejung,Sidingba Rural Municipality,3
1,Taplejung,Sidingba Rural Municipality,4
1,Taplejung,Sidingba Rural Municipality,5
1,Taplejung,Sidingba Rural Municipality,6
1,Taplejung,Sidingba Rural Municipality,7
7,Baitadi,Sigas Rural Municipality,1
7,Baitadi,Sigas Rural Municipality,2
7,Baitadi,Sigas Rural Municipality,3
7,Baitadi,Sigas Rural Municipality,4
7,Baitadi,Sigas Rural Municipality,5
7,Baitadi,Sigas Rural Municipality,6
7,Baitadi,Sigas Rural Municipality,7
7,Baitadi,Sigas Rural Municipality,8
7,Baitadi,Sigas Rural Municipality,9
1,Sankhuwasabha,Silichong Rural Municipality,2
1,Sankhuwasabha,Silichong Rural Municipality,3
1,Sankhuwasabha,Silichong Rural Municipality,5
1,Sankhuwasabha,Silichong Rural Municipality,1
1,Sankhuwasabha,Silichong Rural Municipality,4
6,Humla,Simkot  Rural Municipality,1
6,Humla,Simkot  Rural Municipality,2
6,Humla,Simkot  Rural Municipality,3
6,Humla,Simkot  Rural Municipality,4
6,Humla,Simkot  Rural Municipality,5
6,Humla,Simkot  Rural Municipality,6
6,Humla,Simkot  Rural Municipality,7
6,Humla,Simkot  Rural Municipality,8
2,Bara,Simroungadh Municipality,1
2,Bara,Simroungadh Municipality,9
2,Bara,Simroungadh Municipality,2
2,Bara,Simroungadh Municipality,3
2,Bara,Simroungadh Municipality,4
2,Bara,Simroungadh Municipality,5
2,Bara,Simroungadh Municipality,6
2,Bara,Simroungadh Municipality,7
2,Bara,Simroungadh Municipality,8
2,Bara,Simroungadh Municipality,10
2,Bara,Simroungadh Municipality,11
6,Surkhet,Simta Rural Municipality,1
6,Surkhet,Simta Rural Municipality,2
6,Surkhet,Simta Rural Municipality,3
6,Surkhet,Simta Rural Municipality,4
6,Surkhet,Simta Rural Municipality,5
6,Surkhet,Simta Rural Municipality,6
6,Surkhet,Simta Rural Municipality,7
6,Surkhet,Simta Rural Municipality,8
6,Surkhet,Simta Rural Municipality,9
6,Jumla,Sinja Rural Municipality,1
6,Jumla,Sinja Rural Municipality,2
6,Jumla,Sinja Rural Municipality,3
6,Jumla,Sinja Rural Municipality,4
6,Jumla,Sinja Rural Municipality,5
6,Jumla,Sinja Rural Municipality,6
2,Siraha,Siraha Municipality,4
2,Siraha,Siraha Municipality,7
2,Siraha,Siraha Municipality,8
2,Siraha,Siraha Municipality,9
2,Siraha,Siraha Municipality,10
2,Siraha,Siraha Municipality,14
2,Siraha,Siraha Municipality,16
2,Siraha,Siraha Municipality,1
2,Siraha,Siraha Municipality,2
2,Siraha,Siraha Municipality,3
2,Siraha,Siraha Municipality,5
2,Siraha,Siraha Municipality,6
2,Siraha,Siraha Municipality,11
2,Siraha,Siraha Municipality,12
2,Siraha,Siraha Municipality,13
2,Siraha,Siraha Municipality,15
2,Siraha,Siraha Municipality,17
2,Siraha,Siraha Municipality,18
2,Siraha,Siraha Municipality,19
2,Siraha,Siraha Municipality,20
2,Siraha,Siraha Municipality,21
2,Siraha,Siraha Municipality,22
4,Gorkha,Siranchowk Rural Municipality,1
4,Gorkha,Siranchowk Rural Municipality,2
4,Gorkha,Siranchowk Rural Municipality,3
4,Gorkha,Siranchowk Rural Municipality,4
4,Gorkha,Siranchowk Rural Municipality,5
4,Gorkha,Siranchowk Rural Municipality,6
4,Gorkha,Siranchowk Rural Municipality,7
4,Gorkha,Siranchowk Rural Municipality,8
1,Taplejung,Sirijanga Rural Municipality,1
1,Taplejung,Sirijanga Rural Municipality,2
1,Taplejung,Sirijanga Rural Municipality,3
1,Taplejung,Sirijanga Rural Municipality,4
1,Taplejung,Sirijanga Rural Municipality,5
1,Taplejung,Sirijanga Rural Municipality,6
1,Taplejung,Sirijanga Rural Municipality,7
1,Taplejung,Sirijanga Rural Municipality,8
5,Rukum,Sisne Rural Municipality,1
5,Rukum,Sisne Rural Municipality,2
5,Rukum,Sisne Rural Municipality,3
5,Rukum,Sisne Rural Municipality,4
5,Rukum,Sisne Rural Municipality,5
5,Rukum,Sisne Rural Municipality,6
5,Rukum,Sisne Rural Municipality,7
5,Rukum,Sisne Rural Municipality,8
5,Rupandehi,Siyari Rural Municipality,5
5,Rupandehi,Siyari Rural Municipality,1
5,Rupandehi,Siyari Rural Municipality,2
5,Rupandehi,Siyari Rural Municipality,3
5,Rupandehi,Siyari Rural Municipality,4
5,Rupandehi,Siyari Rural Municipality,6
5,Rupandehi,Siyari Rural Municipality,7
